,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Primary Label,primary_probability,contest_id,contestant_id,won,probability,posterior,in_sample,secondary_probability,primary_brier,secondary_brier
370,370,371,MM,267,1,1.86,1.99,0.0,0.2,0,1,0.491072,1.79,1.86,-0.07,No,0.100503,0.0,0.13,1,MM,0.6499,370,0,1,0.3500999999999999,0.8659562535053281,1,0.7332192511318635,0.12257000999999998,0.07117196796664373
371,371,372,MM,274,2,1.96,2.18,0.0,0.8,0,1,0.392858,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.9397,371,0,1,0.0603,0.7664473684210527,1,0.7423246410650608,0.0036360900000000024,0.06639659060224976
372,372,373,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.314286,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7081,372,1,1,0.7081,0.940384064201777,1,0.8118743917140145,0.08520561000000003,0.03539124449297204
373,373,374,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.5,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.6434,373,0,1,0.3566,0.8653954010095345,1,0.7332192511318635,0.12716356,0.07117196796664373
374,374,375,MM,237,2,1.75,1.99,0.0,0.0,0,0,0.4,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.7765,374,0,1,0.2235,0.8392394122731202,1,0.7332192511318635,0.04995225000000002,0.07117196796664373
375,375,376,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.32,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.6435,375,1,1,0.6435,0.9268443893366398,1,0.8027690017808172,0.12709225000000002,0.03890006665853528
376,376,377,MM,228,2,1.69,1.69,0.0,0.0,0,0,0.256,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.8741,376,0,1,0.1259,0.8052373158756138,1,0.7332192511318635,0.015850810000000003,0.07117196796664373
377,377,378,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.2048,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.9357,377,0,1,0.0643,0.7648725212464589,1,0.7262486924848719,0.004134490000000003,0.07493977836624223
378,378,379,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.16384,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9334,378,0,1,0.0665999999999999,0.7441176470588236,1,0.7262486924848719,0.004435559999999999,0.07493977836624223
379,379,380,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.131072,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,MM,0.953,379,0,1,0.047,0.6893203883495146,1,0.7262486924848719,0.002209000000000004,0.07493977836624223
380,380,381,CH,254,2,1.89,2.09,0.13,0.0,0,0,0.104858,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.6093,380,1,1,0.6093,0.9236666666666666,1,0.6841421700084128,0.15264649000000002,0.09976616876699439
381,381,382,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.283886,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6502,381,1,1,0.6502,0.9335985312117504,1,0.8027690017808172,0.12236004,0.03890006665853528
382,382,383,MM,260,2,1.86,2.18,0.0,0.7,0,0,0.427109,1.48,1.86,-0.38,No,0.321101,0.0,0.32,2,MM,0.8696,382,0,1,0.1303999999999999,0.7910447761194029,1,0.7332192511318635,0.01700415999999999,0.07117196796664373
383,383,384,CH,227,7,1.69,1.69,0.0,0.0,0,1,0.072993,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,MM,0.5202,383,0,0,0.4798,0.0982680722891566,1,0.5677266400798678,0.27060804,0.3223135378563758
384,384,385,MM,227,2,1.69,1.69,0.0,0.0,0,0,0.258395,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.8569,384,0,1,0.1431,0.8214285714285714,1,0.7332192511318635,0.02047761,0.07117196796664373
385,385,386,MM,228,2,1.69,1.69,0.0,0.0,0,0,0.206716,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.8883,385,0,1,0.1117,0.7752613240418118,1,0.7332192511318635,0.012476890000000004,0.07117196796664373
386,386,387,MM,229,2,1.69,1.69,0.0,0.0,0,0,0.165373,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.9359,386,0,1,0.0641,0.7446808510638298,1,0.7262486924848719,0.004108810000000006,0.07493977836624223
387,387,388,MM,230,7,1.69,1.99,0.0,0.0,0,1,0.132298,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,MM,0.9175,387,0,1,0.0825,0.6887254901960784,1,0.7262486924848719,0.006806250000000003,0.07493977836624223
388,388,389,MM,233,2,1.69,1.69,0.0,0.0,0,0,0.105838,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.9568,388,0,1,0.0432,0.7428571428571429,1,0.7262486924848719,0.0018662400000000014,0.07493977836624223
389,389,390,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.084671,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.6567,389,0,0,0.3433,0.0803490821546795,1,0.7262486924848719,0.43125488999999995,0.527437163335986
390,390,391,MM,236,2,1.75,1.99,0.0,0.0,0,0,0.267737,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.8924,390,0,1,0.1076,0.8029739776951673,1,0.7332192511318635,0.011577760000000006,0.07117196796664373
391,391,392,MM,237,2,1.75,1.99,0.0,0.0,0,0,0.214189,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9119,391,0,1,0.0880999999999999,0.8022222222222222,1,0.7332192511318635,0.007761609999999993,0.07117196796664373
392,392,393,MM,237,2,1.75,1.99,0.0,0.0,0,0,0.171351,1.99,1.75,0.24,No,0.0,0.0,0.24,2,MM,0.9242,392,0,1,0.0757999999999999,0.7459893048128342,1,0.7262486924848719,0.005745639999999997,0.07493977836624223
393,393,394,CH,239,7,1.79,2.09,0.0,0.0,0,0,0.137081,2.09,1.79,0.3,Yes,0.0,0.0,0.3,0,MM,0.5819,393,0,0,0.4181,0.0805460750853241,1,0.6545956663516652,0.33860760999999995,0.42849548640638063
394,394,395,MM,240,7,1.86,2.09,0.0,0.0,0,0,0.309665,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,MM,0.7267,394,0,1,0.2733,0.8424962852897474,1,0.7332192511318635,0.07469289,0.07117196796664373
395,395,396,MM,242,2,1.75,1.99,0.16,0.3,0,1,0.247732,1.69,1.59,0.1,No,0.150754,0.091429,0.24,2,MM,0.9335,395,0,1,0.0665,0.7851239669421488,1,0.7332192511318635,0.004422250000000001,0.07117196796664373
396,396,397,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.198186,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.8225,396,0,0,0.1775,0.0407515861395802,1,0.7262486924848719,0.67650625,0.527437163335986
397,397,398,MM,258,7,1.86,2.18,0.0,0.0,0,0,0.358548,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.6142,397,1,0,0.6142,0.1160280626011872,1,0.6911127286554044,0.37724163999999993,0.47763680370951866
398,398,399,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.286839,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.8734,398,1,1,0.8734,0.97220323536113,1,0.8562431183209451,0.01602756000000001,0.02066604103008578
399,399,400,MM,271,7,1.86,2.13,0.0,0.0,0,0,0.429471,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.7673,399,1,0,0.7673,0.160958904109589,1,0.8027690017808172,0.58874929,0.6444380702201697
400,400,401,MM,272,3,1.99,2.09,0.0,0.4,0,0,0.343577,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.8314,400,0,1,0.1685999999999999,0.8181818181818182,1,0.7423246410650608,0.02842595999999999,0.06639659060224976
401,401,402,MM,272,2,1.86,2.18,0.0,0.06,0,0,0.274861,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,MM,0.7599,401,0,1,0.2400999999999999,0.8385761589403974,1,0.7423246410650608,0.05764800999999999,0.06639659060224976
402,402,403,MM,274,7,1.86,2.13,0.47,0.54,1,0,0.219889,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,MM,0.7775,402,0,1,0.2225,0.8504273504273504,1,0.7423246410650608,0.049506250000000016,0.06639659060224976
403,403,404,MM,274,2,1.96,2.18,0.0,0.8,0,1,0.175911,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.9793,403,0,1,0.0207,0.6542056074766356,1,0.7353540824180692,0.0004284900000000021,0.0700374616927821
404,404,405,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.140729,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.9507,404,0,1,0.0493,0.7747747747747747,1,0.7353540824180692,0.002430490000000001,0.0700374616927821
405,405,406,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.112583,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.9717,405,0,1,0.0282999999999999,0.6821192052980132,1,0.7353540824180692,0.0008008899999999995,0.0700374616927821
406,406,407,MM,227,1,1.69,1.69,0.0,0.0,0,0,0.433472,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.7831,406,0,1,0.2168999999999999,0.8193091231178034,1,0.7332192511318635,0.047045609999999995,0.07117196796664373
407,407,408,MM,236,1,1.75,1.99,0.0,0.0,0,0,0.346778,1.99,1.75,0.24,No,0.0,0.0,0.24,1,MM,0.8137,407,0,1,0.1863,0.8091603053435115,1,0.7332192511318635,0.034707690000000006,0.07117196796664373
408,408,409,CH,243,1,1.86,1.99,0.0,0.8,0,1,0.277422,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.633,408,0,0,0.367,0.062984496124031,1,0.7332192511318635,0.400689,0.5376104702303707
409,409,410,MM,255,7,1.86,2.18,0.0,0.0,0,0,0.421938,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.6109,409,0,1,0.3891,0.8862307283359915,1,0.6709434749305556,0.15139881,0.10827819669077789
410,410,411,MM,261,7,1.86,2.13,0.0,0.24,0,0,0.33755,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,MM,0.7887,410,0,1,0.2113,0.8205607476635514,1,0.7332192511318635,0.04464769000000002,0.07117196796664373
411,411,412,MM,230,3,1.79,1.79,0.0,0.0,0,0,0.283886,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.862,411,0,1,0.138,0.790633608815427,1,0.7332192511318635,0.019044000000000002,0.07117196796664373
412,412,413,MM,234,7,1.75,1.99,0.0,0.4,1,0,0.227109,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.8974,412,0,1,0.1026,0.7854477611940298,1,0.7332192511318635,0.010526760000000005,0.07117196796664373
413,413,414,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.181687,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.8954,413,0,1,0.1046,0.8,1,0.7262486924848719,0.010941160000000005,0.07493977836624223
414,414,415,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.14535,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.8919,414,0,1,0.1080999999999999,0.8195777351247601,1,0.7262486924848719,0.011685609999999994,0.07493977836624223
415,415,416,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.11628,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9224,415,0,1,0.0776,0.7472826086956521,1,0.7262486924848719,0.00602176,0.07493977836624223
416,416,417,MM,244,7,1.86,2.09,0.0,0.2,0,0,0.093024,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,MM,0.9096,416,0,1,0.0904,0.7671840354767184,1,0.7262486924848719,0.008172160000000006,0.07493977836624223
417,417,418,MM,257,3,1.99,2.29,0.0,0.4,0,1,0.074419,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,MM,0.9724,417,0,1,0.0275999999999999,0.696969696969697,1,0.7262486924848719,0.0007617599999999977,0.07493977836624223
418,418,419,MM,258,2,1.86,2.18,0.0,0.0,0,0,0.059535,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9238,418,0,1,0.0762,0.7921348314606742,1,0.7262486924848719,0.005806440000000007,0.07493977836624223
419,419,420,MM,259,3,1.99,2.29,0.0,0.0,0,0,0.047628,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9534,419,0,1,0.0465999999999999,0.748898678414097,1,0.7262486924848719,0.0021715599999999977,0.07493977836624223
420,420,421,MM,260,3,1.99,2.09,0.0,0.0,0,0,0.038103,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9729,420,0,1,0.0271,0.6818181818181819,1,0.7262486924848719,0.0007344100000000007,0.07493977836624223
421,421,422,MM,261,3,1.99,2.09,0.0,0.0,0,0,0.030482,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9736,421,0,1,0.0263999999999999,0.6619718309859155,1,0.7262486924848719,0.0006969599999999989,0.07493977836624223
422,422,423,CH,232,2,1.69,1.69,0.0,0.0,1,0,0.4352,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.8187,422,0,0,0.1813,0.0391727493917275,1,0.7332192511318635,0.6702696899999999,0.5376104702303707
423,423,424,CH,235,2,1.69,1.99,0.0,0.0,0,0,0.54816,1.99,1.69,0.3,No,0.0,0.0,0.3,2,CH,0.7298,423,1,1,0.7298,0.938881309686221,1,0.8101459792313352,0.07300804,0.03604454920202859
424,424,425,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.416,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.7065,424,0,0,0.2935,0.0615164520743919,1,0.7332192511318635,0.49914225,0.5376104702303707
425,425,426,CH,277,3,2.09,2.09,0.2,0.4,0,0,0.5328,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,CH,0.753,425,1,1,0.753,0.9469636701140282,1,0.8118743917140145,0.061009,0.03539124449297204
426,426,427,CH,262,4,1.99,2.09,0.0,0.0,0,0,0.104858,2.09,1.99,0.1,No,0.0,0.0,0.1,4,MM,0.5179,426,0,0,0.4821,0.0941130906274206,1,0.5677266400798678,0.26822041,0.3223135378563758
427,427,428,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.283886,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.8718,427,1,1,0.8718,0.9680899908172635,1,0.8562431183209451,0.016435239999999993,0.02066604103008578
428,428,429,MM,265,7,1.86,2.13,0.37,0.0,1,0,0.427109,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9154,428,1,0,0.9154,0.2347417840375586,1,0.9399367869261633,0.83795716,0.8834811634170798
429,429,430,MM,267,4,1.99,2.09,0.1,0.0,0,0,0.341687,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,MM,0.6451,429,0,1,0.3549,0.8756967670011149,1,0.7332192511318635,0.12595401,0.07117196796664373
430,430,431,MM,270,4,1.99,2.09,0.1,0.0,0,0,0.27335,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,MM,0.8258,430,0,1,0.1742,0.8207043756670225,1,0.7332192511318635,0.030345640000000007,0.07117196796664373
431,431,432,MM,272,7,1.86,2.13,0.0,0.0,0,0,0.21868,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,MM,0.7976,431,0,1,0.2024,0.8263103802672148,1,0.7423246410650608,0.04096576000000001,0.06639659060224976
432,432,433,CH,234,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5541,432,1,1,0.5541,0.915623882731498,1,0.5323983827282405,0.19882680999999996,0.21865127247516508
433,433,434,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.6,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.8659,433,0,1,0.1341,0.8022151898734177,1,0.7405962285823815,0.01798281,0.06729031662568406
434,434,435,MM,257,4,1.99,2.29,0.0,0.4,0,1,0.48,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,MM,0.7798,434,0,1,0.2201999999999999,0.8430286241920592,1,0.7332192511318635,0.048488039999999975,0.07117196796664373
435,435,436,MM,261,1,1.76,1.99,0.0,0.0,0,0,0.384,1.99,1.76,0.23,No,0.0,0.0,0.23,1,MM,0.7576,435,0,1,0.2423999999999999,0.8391089108910891,1,0.7332192511318635,0.05875775999999998,0.07117196796664373
436,436,437,CH,265,1,1.76,1.99,0.0,0.1,0,0,0.3072,1.89,1.76,0.13,No,0.050251,0.0,0.23,1,MM,0.7688,436,0,0,0.2311999999999999,0.0493567865581517,1,0.7332192511318635,0.59105344,0.5376104702303707
437,437,438,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.44576,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.9186,437,0,1,0.0814,0.7704081632653061,1,0.7423246410650608,0.0066259600000000045,0.06639659060224976
438,438,439,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.6,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.8659,438,0,1,0.1341,0.8222565687789799,1,0.7405962285823815,0.01798281,0.06729031662568406
439,439,440,CH,251,1,1.76,2.09,0.0,0.0,0,0,0.48,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.8154,439,1,1,0.8154,0.9601671994098844,1,0.821384661241995,0.034077159999999995,0.031903439239636865
440,440,441,CH,256,1,1.76,2.18,0.0,0.0,0,0,0.584,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9021,440,1,1,0.9021,0.9721541546001335,1,0.9473137643766814,0.009584409999999998,0.0027758394241558506
441,441,442,CH,257,1,1.76,2.18,0.0,0.0,0,0,0.6672,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9132,441,1,1,0.9132,0.98159509202454,1,0.9473137643766814,0.007534239999999998,0.0027758394241558506
442,442,443,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.73376,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9695,442,1,1,0.9695,0.9886316659776768,1,0.9522259473012734,0.0009302499999999982,0.0022823601112607053
443,443,444,CH,261,1,1.76,1.99,0.0,0.0,0,0,0.787008,1.99,1.76,0.23,No,0.0,0.0,0.23,1,CH,0.9608,443,1,1,0.9608,0.99000624609619,1,0.9522259473012734,0.001536640000000001,0.0022823601112607053
444,444,445,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.829606,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.9591,444,1,1,0.9591,0.9907969044133028,1,0.9522259473012734,0.001672810000000004,0.0022823601112607053
445,445,446,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.863685,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.6102,445,0,1,0.3898,0.8796954314720812,1,0.6582714102560527,0.15194404000000003,0.11677842904838702
446,446,447,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.524608,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.7203,446,1,1,0.7203,0.9385674931129476,1,0.8027690017808172,0.07823208999999998,0.03890006665853528
447,447,448,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.619686,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9366,447,1,1,0.9366,0.9826886086770678,1,0.9473137643766814,0.004019560000000002,0.0027758394241558506
448,448,449,MM,260,3,1.99,2.09,0.0,0.0,0,0,0.695749,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.8632,448,1,0,0.8632,0.1933621933621934,1,0.8006718324935185,0.7451142399999999,0.6410753833485289
449,449,450,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.556599,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,MM,0.6313,449,0,1,0.3687,0.8603896103896104,1,0.7405962285823815,0.13593969000000003,0.06729031662568406
450,450,451,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.445279,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.7097,450,1,0,0.7097,0.1389473684210526,1,0.8027690017808172,0.50367409,0.6444380702201697
451,451,452,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.356224,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9052,451,1,1,0.9052,0.9784970073154512,1,0.9399367869261633,0.00898704,0.0036075895647531032
452,452,453,CH,267,2,1.86,2.18,0.0,0.4,0,1,0.484979,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.6076,452,1,1,0.6076,0.9178981937602628,1,0.6911127286554044,0.15397775999999996,0.09541134639870982
453,453,454,CH,268,2,1.86,2.18,0.0,0.0,0,1,0.587983,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.8548,453,1,1,0.8548,0.9667596466759648,1,0.8636200957714631,0.021083039999999997,0.018599478277384885
454,454,455,MM,271,3,1.99,2.09,0.1,0.4,1,0,0.670386,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.5525,454,0,1,0.4475,0.8844603672189879,1,0.6689432024491748,0.20025625,0.10959860320460804
455,455,456,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.536309,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.866,455,1,1,0.866,0.9684161634928008,1,0.8636200957714631,0.017956000000000003,0.018599478277384885
456,456,457,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.629047,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9485,456,1,1,0.9485,0.9845731191885038,1,0.9522259473012734,0.002652249999999999,0.0022823601112607053
457,457,458,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.703238,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.6336,457,0,1,0.3663999999999999,0.8664529914529915,1,0.7205471864573606,0.13424895999999997,0.07809387499689718
458,458,459,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.56259,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.8685,458,0,1,0.1314999999999999,0.794392523364486,1,0.7497016185155788,0.017292249999999988,0.06264927977372084
459,459,460,MM,277,3,2.09,2.09,0.2,0.4,0,0,0.450072,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.5936,459,0,1,0.4064,0.8863976083707026,1,0.6706716149318541,0.16516096,0.10845718521159296
460,460,461,MM,246,2,1.89,2.09,0.0,0.0,0,0,0.48,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.516,460,1,0,0.516,0.1181856013316687,1,0.5323983827282405,0.266256,0.283448037931646
461,461,462,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.48,1.79,1.79,0.0,No,0.0,0.0,0.0,4,MM,0.7342,461,0,0,0.2658,0.0505297473512632,1,0.7332192511318635,0.53904964,0.5376104702303707
462,462,463,CH,228,7,1.69,1.69,0.0,0.0,0,0,0.584,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.8225,462,1,1,0.8225,0.9564468503937008,1,0.8287616386925131,0.03150625,0.029322576383273437
463,463,464,CH,255,7,1.86,2.18,0.0,0.0,0,0,0.6672,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8983,463,1,1,0.8983,0.976,1,0.9473137643766814,0.010342890000000002,0.0027758394241558506
464,464,465,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.73376,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9894,464,1,1,0.9894,0.9965656565656564,1,0.9522259473012734,0.00011236000000000114,0.0022823601112607053
465,465,466,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.787008,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9803,465,1,1,0.9803,0.9918550193443292,1,0.9522259473012734,0.000388090000000002,0.0022823601112607053
466,466,467,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.829606,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9919,466,1,1,0.9919,0.9961662631154156,1,0.9522259473012734,6.560999999999994e-05,0.0022823601112607053
467,467,468,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.863685,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.986,467,1,1,0.986,0.9945531571515028,1,0.9522259473012734,0.00019600000000000035,0.0022823601112607053
468,468,469,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.890948,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9888,468,1,1,0.9888,0.9973673552045362,1,0.9522259473012734,0.00012543999999999972,0.0022823601112607053
469,469,470,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.912758,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9868,469,1,1,0.9868,0.9967611336032388,1,0.9522259473012734,0.00017423999999999971,0.0022823601112607053
470,470,471,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.7535,470,1,1,0.7535,0.9477710366657874,1,0.8118743917140145,0.060762250000000025,0.03539124449297204
471,471,472,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.6,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.8452,471,0,1,0.1548,0.8038961038961039,1,0.7497016185155788,0.023963040000000015,0.06264927977372084
472,472,473,MM,276,7,1.99,2.13,0.0,0.54,0,1,0.48,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.8538,472,0,1,0.1462,0.8053691275167785,1,0.7423246410650608,0.021374439999999998,0.06639659060224976
473,473,474,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.384,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.8117,473,1,1,0.8117,0.960779477059694,1,0.821384661241995,0.03545689000000001,0.031903439239636865
474,474,475,MM,246,7,1.86,2.09,0.0,0.0,0,0,0.256,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,MM,0.8364,474,0,1,0.1635999999999999,0.8033373063170441,1,0.7332192511318635,0.02676495999999999,0.07117196796664373
475,475,476,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.4,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.7332,475,1,1,0.7332,0.946034341782502,1,0.8027690017808172,0.07118224000000002,0.03890006665853528
476,476,477,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.52,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9637,476,1,1,0.9637,0.9890291865038294,1,0.9448489698507554,0.0013176899999999998,0.0030416361265228876
477,477,478,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.616,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9785,477,1,1,0.9785,0.992651561543172,1,0.9522259473012734,0.0004622499999999984,0.0022823601112607053
478,478,479,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.6928,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9661,478,1,1,0.9661,0.9874045013421432,1,0.9522259473012734,0.0011492100000000027,0.0022823601112607053
479,479,480,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.75424,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9885,479,1,1,0.9885,0.9959546925566344,1,0.9522259473012734,0.00013224999999999896,0.0022823601112607053
480,480,481,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.803392,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9687,480,1,1,0.9687,0.992563519933898,1,0.9522259473012734,0.0009796899999999996,0.0022823601112607053
